Sum_l2,Sum_a2
0.3080379903316498,0.9168
0.30442803502082827,0.9163
0.3179847881197929,0.9175
0.3063862442970276,0.9168
0.3268675535917282,0.9176
0.30196801871061324,0.917
0.332496303319931,0.9179
0.29873692989349365,0.9173
0.3290892779827118,0.9179
0.2957504838705063,0.9178
0.32041006684303286,0.9178
0.29591095000505446,0.9184
0.31699023246765134,0.9178
0.3046609729528427,0.9189
0.3164331912994385,0.9175
0.3239049717783928,0.9187
0.3277858704328537,0.9165
0.35235014408826826,0.918
0.34839497953653337,0.9158
0.38179489970207214,0.9176
0.36522330343723297,0.9166
0.42288000881671906,0.916
0.37733507305383684,0.9151
0.4503307491540909,0.9155
0.3763310745358467,0.915
0.4497148483991623,0.9169
0.3636854365468025,0.9154
0.4201188415288925,0.9174
0.35654654949903486,0.9176
0.393192782998085,0.9172
0.37261140942573545,0.9178
0.40351096987724305,0.9156
0.4045253649353981,0.9171
0.44474069178104403,0.9157
0.4306228503584862,0.9162
0.47095204144716263,0.9151
0.47486570477485657,0.9135
0.48211406320333483,0.9148
0.5266133680939674,0.9133
0.47634672075510026,0.9145
0.5871302992105484,0.9132
0.4686455011367798,0.9144
0.6179347842931747,0.9148
0.4577099964022636,0.9111
0.5898343682289123,0.9155
0.4340869501233101,0.9095
0.4962762355804443,0.9158
0.392645999789238,0.9101
0.3908384948968887,0.9154
0.34638174772262575,0.9135
0.3205818772315979,0.9175
0.31534789502620697,0.9157
0.28009867668151855,0.9181
0.29542983025312425,0.9182
0.26368148922920226,0.9194
0.28220258057117464,0.9209
0.265441332757473,0.9208
0.27930734157562254,0.9215
0.2737430453300476,0.9221
0.28231291472911835,0.922
0.27791598290205,0.9222
0.28188294619321824,0.9218
0.2815664276480675,0.9222
0.28144919127225876,0.9215
0.2816252112388611,0.9216
0.2774661466479301,0.9217
0.275633279979229,0.9211
0.27121491730213165,0.9217
0.2735593244433403,0.9216
0.26814601123332976,0.922
0.2684813871979713,0.9228
0.2666977971792221,0.923
0.2659540191292763,0.9233
0.26715212911367414,0.9236
0.26389443278312685,0.9238
0.26492797434329984,0.9242
0.2655042320489883,0.9244
0.26761306524276735,0.9241
0.2649654120206833,0.9243
0.26663402915000917,0.9244
0.2663419723510742,0.9247
0.26375503838062286,0.9248
0.2638322591781616,0.925
0.2621759206056595,0.9248
0.2619039312005043,0.925
0.2588306128978729,0.9252
0.26036202907562256,0.9255
0.25898914933204653,0.9256
0.26022533029317857,0.9257
0.25804233700037005,0.9255
0.26030321717262267,0.9258
0.25846599191427233,0.9257
0.2573489248752594,0.926
0.2565818205475807,0.926
0.25721284598112104,0.9263
0.25837644934654236,0.9266
0.25437151193618773,0.9264
0.256606736779213,0.9267
0.25503237545490265,0.9265
0.25532028526067735,0.9267
0.2543824136257172,0.9272
0.25488852709531784,0.9273
0.2540011554956436,0.9274
0.2522207722067833,0.9274
0.2512227863073349,0.9275
0.2538593977689743,0.9278
0.2506228148937225,0.9278
0.25141793936491014,0.9279
0.25225500464439393,0.9279
0.24914245754480363,0.9281
0.25151929408311846,0.928
0.2481895864009857,0.928
0.25147202610969543,0.9284
0.2492919981479645,0.9282
0.25038317739963534,0.9287
0.24753632694482802,0.9284
0.2502748787403107,0.9286
0.24594874382019044,0.929
0.2500884488224983,0.9288
0.24811658561229705,0.929
0.24644501209259034,0.9289
0.2456049770116806,0.929
0.2478111505508423,0.9295
0.2444452553987503,0.9293
0.24771554172039031,0.9296
0.24566056281328202,0.9294
0.24622103124856948,0.9296
0.24466651678085327,0.9294
0.2408805936574936,0.9297
0.24423762112855912,0.9299
0.24165569245815277,0.9298
0.24342274516820908,0.9299
0.24114922136068345,0.9297
0.24132301807403564,0.9302
0.2418225884437561,0.9301
0.24183605313301088,0.9307
0.24205866008996962,0.9304
0.2404271185398102,0.9305
0.2410353645682335,0.9307
0.2399908110499382,0.9306
0.2417100489139557,0.9311
0.24169111996889114,0.9306
0.2403944194316864,0.9309
0.23964663743972778,0.9306
0.23868366479873657,0.9311
0.2382184773683548,0.931
0.23696382939815522,0.9311
0.2400245726108551,0.9313
0.2388956919312477,0.9312
0.2394237697124481,0.9315
0.23662619292736053,0.9311
0.23842270225286483,0.9315
0.23466241955757142,0.9316
0.23878284692764282,0.9318
0.23599312603473663,0.9314
0.23689541965723038,0.9322
0.23627551943063735,0.9321
0.23401325494050979,0.9323
0.23606798201799392,0.9319
0.23552003055810927,0.9324
0.23645875453948975,0.9329
0.23120824247598648,0.9328
0.23810507506132125,0.9331
0.23174529075622557,0.9328
0.23895529955625533,0.9329
0.23026421815156936,0.9324
0.23800126016139983,0.9332
0.22903808802366257,0.9324
0.23610404133796692,0.9335
0.23207314312458038,0.9327
0.23566903918981552,0.9335
0.23298647850751877,0.9326
0.23424673974514007,0.9336
0.23794062435626984,0.9333
0.23344094902276993,0.9338
0.24544579684734344,0.9334
0.22993662357330322,0.9329
0.25087946057319643,0.9336
0.22891348600387573,0.9327
0.25194897353649137,0.9335
0.2272051602602005,0.933
0.2509673312306404,0.9337
0.2263350948691368,0.9325
0.25007438361644746,0.9336
0.23080653697252274,0.9323
0.24636935144662858,0.9331
0.2390786051750183,0.9332
0.24091532677412034,0.9334
0.25012996792793274,0.9337
0.2358664184808731,0.9333
0.2580278694629669,0.9339
0.23222550600767136,0.9336
0.26352119594812395,0.9343
0.2266717031598091,0.9334
0.26270610094070435,0.9339
0.22115366905927658,0.9334
0.2610518306493759,0.9338
0.22412123084068297,0.9324
0.2513987571001053,0.9344
0.23026700615882872,0.9334
0.2431292563676834,0.9343
0.23933645933866501,0.9344
0.22920985370874405,0.9348
0.23821307420730592,0.9345
0.22501249462366105,0.9345
0.24188470989465713,0.935
0.217671799659729,0.9353
0.24181793183088302,0.9349
0.21755632758140564,0.9349
0.23961446881294252,0.9351
0.22307996898889543,0.9353
0.2368858426809311,0.935
0.2254420965909958,0.9353
0.22969047874212264,0.9349
0.23181002140045165,0.9358
0.2218427464365959,0.9354
0.23468853831291198,0.9358
0.21765529364347458,0.9356
0.23585058152675628,0.9353
0.216171059012413,0.9357
0.23334672302007675,0.9355
0.21738145500421524,0.9357
0.23289263546466826,0.9357
0.22229173332452773,0.9357
0.23209673911333084,0.9361
0.22445863038301467,0.9359
0.22366889268159867,0.9361
0.2316676050424576,0.9363
0.21675523966550828,0.9362
0.23565537482500076,0.9362
0.21281648725271224,0.9364
0.23670126646757125,0.9364
0.21429991871118545,0.9366
0.23252322226762773,0.9362
0.21359819173812866,0.9366
0.23270777016878127,0.9359
0.22009016424417496,0.9362
0.22923968285322188,0.9362
0.22620656341314316,0.9358
0.2209320694208145,0.936
0.23275284469127655,0.9364
0.21562581211328508,0.9365
0.23515962809324265,0.9367
0.2139584615826607,0.9367
0.23231717497110366,0.9369
0.21018608659505844,0.9371
0.2333221971988678,0.9367
0.21157971173524856,0.9368
0.22914577275514603,0.9366
0.215392629802227,0.9366
0.22921967059373854,0.9366
0.22300576865673066,0.9368
0.2268024906516075,0.9368
0.23038034439086913,0.9366
